Date,  Galaxy,Planet_ID,Country,Disaster,Death_Count
02-09-2018,Sombrero,,China,,0
28-06-2017,Sombrero,,North Korea,,53
15-04-2017,Milky Way,270,UK,Earthquake,0
20-08-2018,Milky Way,10,Mongolia,Earthquake,98
01-01-2018,Milky Way,248,North Korea,Volcano,9
15-02-2018,Milky Way,19,North Korea,Volcano,93
20-11-2018,Milky Way,69,Spain,Flood,14
17-12-2018,Milky Way,100,UK,Earthquake,12
16-10-2018,Milky Way,85,North Korea,Volcano,63
09-02-2019,Milky Way,65,India,Earthquake,2
18-05-2019,Milky Way,19,North Korea,Volcano,66
24-09-2017,Milky Way,265,France,Flood,0
16-10-2017,Sombrero,,Bangladesh,,2279
05-02-2018,Milky Way,104,Pakistan,Flood,27
17-09-2017,Milky Way,70,North Korea,Volcano,6
19-10-2017,Sombrero,,Pakistan,,0
05-05-2018,Milky Way,9,Mongolia,Earthquake,37
01-08-2017,Milky Way,264,New Zealand,Landslide,0
05-06-2018,Milky Way,255,India,Earthquake,26
11-06-2017,Milky Way,135,North Korea,Volcano,30
19-08-2018,Sombrero,,Australia,,3111
10-02-2018,Milky Way,104,Pakistan,Flood,21
29-04-2019,Milky Way,10,Mongolia,Earthquake,75
15-04-2017,Milky Way,42,Mongolia,Earthquake,25
17-04-2018,Milky Way,100,UK,Earthquake,0
28-06-2017,Milky Way,268,UK,Earthquake,0
11-06-2017,Milky Way,78,North Korea,Volcano,10
25-11-2018,Sombrero,,Australia,,623
18-12-2017,Sombrero,,New Zealand,,0
28-05-2017,Sombrero,,UK,,18
06-06-2018,Sombrero,,South Korea,,631
28-06-2018,Milky Way,15,New Zealand,Landslide,31
11-12-2018,Milky Way,10,Mongolia,Earthquake,40
29-09-2018,Sombrero,,Australia,,422
14-11-2017,Milky Way,255,India,Earthquake,2
04-10-2018,Milky Way,165,Australia,Earthquake,10
04-12-2017,Milky Way,79,Germany,Earthquake,15
11-05-2019,Milky Way,43,Spain,Flood,13
19-02-2019,Milky Way,137,North Korea,Volcano,39
16-08-2018,Sombrero,,New Zealand,,0
05-04-2018,Sombrero,,Mongolia,,219
04-05-2017,Milky Way,104,Pakistan,Flood,2
01-03-2019,Milky Way,135,North Korea,Volcano,123
31-01-2019,Milky Way,62,New Zealand,Landslide,30
14-12-2018,Milky Way,120,Malaysia,Earthquake,47
17-01-2018,Milky Way,70,North Korea,Volcano,14
29-01-2018,Milky Way,36,India,Earthquake,101
30-03-2019,Sombrero,,Singapore,,2526
01-03-2018,Milky Way,18,North Korea,Volcano,0
24-09-2018,Milky Way,202,Germany,Earthquake,19
23-05-2018,Sombrero,,Japan,,645
17-10-2017,Milky Way,34,Japan,Volcano,483
14-05-2018,Milky Way,70,North Korea,Volcano,23
20-10-2018,Milky Way,3,Canada,Landslide,121
31-07-2017,Milky Way,11,Mongolia,Earthquake,177
26-06-2019,Milky Way,101,UK,Earthquake,8
05-01-2018,Milky Way,5,Bangladesh,Flood,81
29-11-2017,Milky Way,67,Japan,Volcano,107
22-10-2017,Milky Way,8,Mongolia,Earthquake,42
05-05-2019,Milky Way,17,France,Flood,3
23-03-2019,Milky Way,48,Australia,Flood,56
31-01-2019,Milky Way,270,UK,Earthquake,0
22-05-2018,Milky Way,147,South Korea,BushFIre,38
20-04-2019,Milky Way,35,Spain,Flood,13
30-10-2018,Milky Way,266,Indonesia,Flood,0
14-02-2018,Milky Way,135,North Korea,Volcano,187
07-03-2019,Milky Way,105,Japan,Volcano,36
29-11-2017,Milky Way,63,Pakistan,Flood,20
28-06-2018,Milky Way,76,Spain,Flood,8
26-11-2018,Milky Way,68,Japan,Volcano,29
08-06-2018,Milky Way,69,Spain,Flood,4
18-07-2017,Sombrero,,China,,0
20-07-2018,Milky Way,121,Bangladesh,Flood,7
07-08-2017,Sombrero,,Russia,,324
07-07-2018,Milky Way,120,Malaysia,Earthquake,30
07-03-2018,Milky Way,269,UK,Earthquake,0
03-10-2017,Sombrero,,Malaysia,,0
03-06-2019,Milky Way,159,Singapore,Earthquake,67
19-05-2017,Milky Way,271,China,Landslide,0
09-02-2018,Milky Way,3,Canada,Landslide,119
15-06-2019,Milky Way,13,Spain,Flood,36
30-03-2019,Milky Way,165,Australia,Earthquake,10
14-05-2017,Milky Way,18,North Korea,Volcano,5
02-09-2017,Sombrero,,UK,,91
30-05-2019,Milky Way,270,UK,Earthquake,1
21-02-2019,Milky Way,84,USA,BushFIre,17
03-11-2017,Milky Way,103,Singapore,Earthquake,0
24-10-2018,Milky Way,147,South Korea,BushFIre,73
20-09-2018,Milky Way,207,Japan,Volcano,6
08-09-2018,Sombrero,,China,,0
21-06-2019,Milky Way,82,Russia,Flood,25
24-05-2018,Milky Way,202,Germany,Earthquake,30
15-04-2018,Milky Way,15,New Zealand,Landslide,34
22-06-2018,Milky Way,65,India,Earthquake,32
19-07-2018,Milky Way,79,Germany,Earthquake,41
30-07-2017,Milky Way,271,China,Landslide,0
26-09-2017,Sombrero,,Malaysia,,0
12-01-2019,Milky Way,260,Spain,Flood,12
17-03-2018,Milky Way,66,France,Flood,0
16-05-2017,Milky Way,262,UK,Earthquake,0
11-06-2017,Sombrero,,Malaysia,,0
20-12-2018,Milky Way,103,Singapore,Earthquake,32
29-12-2018,Milky Way,13,Spain,Flood,47
16-10-2017,Sombrero,,Mongolia,,3355
14-05-2019,Sombrero,,Singapore,,4945
15-05-2017,Milky Way,265,France,Flood,0
28-11-2017,Sombrero,,UK,,55
08-02-2019,Milky Way,265,France,Flood,0
08-06-2018,Milky Way,13,Spain,Flood,55
13-11-2017,Milky Way,79,Germany,Earthquake,21
24-05-2019,Sombrero,,Bangladesh,,3172
08-04-2018,Milky Way,136,Spain,Flood,0
04-08-2018,Milky Way,159,Singapore,Earthquake,15
25-11-2018,Milky Way,202,Germany,Earthquake,34
02-02-2019,Milky Way,70,North Korea,Volcano,15
24-05-2017,Milky Way,120,Malaysia,Earthquake,21
12-11-2018,Milky Way,251,Malaysia,Earthquake,49
28-10-2017,Milky Way,270,UK,Earthquake,0
05-11-2017,Milky Way,263,France,Flood,0
18-11-2017,Milky Way,111,France,Flood,0
24-08-2017,Milky Way,262,UK,Earthquake,0
19-11-2017,Milky Way,254,India,Earthquake,8
27-04-2019,Milky Way,61,Japan,Volcano,38
03-04-2017,Milky Way,43,Spain,Flood,0
22-06-2019,Milky Way,104,Pakistan,Flood,20
31-03-2018,Milky Way,217,Singapore,Earthquake,0
24-03-2019,Milky Way,34,Japan,Volcano,26
16-07-2017,Sombrero,,Australia,,4036
04-09-2017,Sombrero,,Japan,,114
26-10-2017,Milky Way,29,Mongolia,Earthquake,33
07-10-2017,Milky Way,117,North Korea,Volcano,0
08-05-2017,Milky Way,42,Mongolia,Earthquake,0
27-06-2019,Milky Way,268,UK,Earthquake,0
21-04-2019,Milky Way,11,Mongolia,Earthquake,22
26-06-2019,Milky Way,13,Spain,Flood,41
28-02-2018,Milky Way,137,North Korea,Volcano,109
29-11-2017,Milky Way,10,Mongolia,Earthquake,26
21-07-2017,Milky Way,101,UK,Earthquake,0
23-09-2017,Milky Way,72,New Zealand,Landslide,16
15-07-2018,Milky Way,35,Spain,Flood,5
25-05-2019,Milky Way,65,India,Earthquake,21
27-11-2017,Milky Way,117,North Korea,Volcano,1
28-08-2018,Milky Way,121,Bangladesh,Flood,24
22-12-2018,Milky Way,68,Japan,Volcano,19
31-01-2019,Milky Way,69,Spain,Flood,33
09-04-2018,Milky Way,69,Spain,Flood,4
19-06-2018,Milky Way,61,Japan,Volcano,74
30-09-2017,Milky Way,69,Spain,Flood,0
07-07-2018,Milky Way,259,China,Landslide,4
27-12-2018,Milky Way,14,UK,Earthquake,27
29-09-2018,Milky Way,121,Bangladesh,Flood,22
15-11-2018,Milky Way,10,Mongolia,Earthquake,48
26-01-2018,Milky Way,248,North Korea,Volcano,7
22-08-2017,Milky Way,103,Singapore,Earthquake,22
21-03-2019,Sombrero,,North Korea,,325
04-11-2017,Milky Way,105,Japan,Volcano,0
10-12-2018,Milky Way,85,North Korea,Volcano,31
28-11-2017,Sombrero,,USA,,198
07-12-2017,Milky Way,103,Singapore,Earthquake,29
16-09-2017,Milky Way,260,Spain,Flood,0
17-03-2018,Sombrero,,USA,,580
06-01-2019,Milky Way,251,Malaysia,Earthquake,12
06-06-2017,Sombrero,,Singapore,,0
18-04-2019,Milky Way,29,Mongolia,Earthquake,18
11-01-2019,Milky Way,70,North Korea,Volcano,20
22-12-2018,Milky Way,266,Indonesia,Flood,0
26-06-2019,Milky Way,85,North Korea,Volcano,26
28-08-2018,Milky Way,265,France,Flood,0
20-07-2018,Milky Way,147,South Korea,BushFIre,38
15-04-2017,Milky Way,72,New Zealand,Landslide,8
19-12-2017,Milky Way,20,Australia,Flood,60
07-05-2018,Milky Way,72,New Zealand,Landslide,17
05-02-2018,Milky Way,17,France,Flood,14
21-09-2017,Milky Way,18,North Korea,Volcano,84
10-05-2018,Milky Way,79,Germany,Earthquake,26
15-11-2017,Milky Way,63,Pakistan,Flood,18
25-11-2018,Milky Way,121,Bangladesh,Flood,0
22-03-2018,Milky Way,21,North Korea,Volcano,63
08-03-2018,Milky Way,7,Mongolia,Earthquake,39
18-02-2018,Milky Way,21,North Korea,Volcano,0
14-04-2017,Milky Way,207,Japan,Volcano,0
08-07-2018,Sombrero,,Japan,,204
04-12-2018,Milky Way,135,North Korea,Volcano,238
17-10-2018,Milky Way,73,New Zealand,Landslide,47
03-11-2017,Sombrero,,Russia,,243
16-04-2019,Sombrero,,Spain,,8765
16-06-2019,Milky Way,202,Germany,Earthquake,28
01-11-2018,Milky Way,165,Australia,Earthquake,1
07-03-2019,Sombrero,,Australia,,206
16-04-2019,Milky Way,120,Malaysia,Earthquake,43
29-03-2018,Milky Way,217,Singapore,Earthquake,0
29-04-2018,Milky Way,266,Indonesia,Flood,0
06-10-2018,Milky Way,72,New Zealand,Landslide,6
19-04-2017,Milky Way,63,Pakistan,Flood,9
10-09-2017,Milky Way,207,Japan,Volcano,0
08-02-2018,Milky Way,42,Mongolia,Earthquake,33
05-07-2019,Milky Way,259,China,Landslide,0
27-10-2017,Sombrero,,Pakistan,,0
31-03-2018,Sombrero,,India,,110
17-06-2017,Milky Way,48,Australia,Flood,35
27-04-2019,Milky Way,249,North Korea,Volcano,11
25-06-2019,Milky Way,264,New Zealand,Landslide,0
16-11-2018,Milky Way,165,Australia,Earthquake,11
22-11-2017,Milky Way,61,Japan,Volcano,56
21-03-2018,Milky Way,135,North Korea,Volcano,194
22-05-2019,Milky Way,8,Mongolia,Earthquake,38
01-07-2018,Sombrero,,South Korea,,441
25-09-2017,Milky Way,207,Japan,Volcano,0
28-03-2018,Milky Way,265,France,Flood,0
22-07-2018,Milky Way,62,New Zealand,Landslide,4
03-01-2018,Milky Way,3,Canada,Landslide,0
18-02-2018,Milky Way,67,Japan,Volcano,25
06-10-2017,Milky Way,262,UK,Earthquake,0
27-07-2018,Milky Way,18,North Korea,Volcano,72
15-02-2018,Sombrero,,South Korea,,765
06-01-2019,Milky Way,136,Spain,Flood,32
01-07-2019,Milky Way,72,New Zealand,Landslide,19
06-05-2017,Sombrero,,Russia,,307
23-04-2019,Milky Way,267,France,Flood,0
20-03-2018,Milky Way,271,China,Landslide,0
05-04-2017,Milky Way,18,North Korea,Volcano,34
03-03-2018,Milky Way,10,Mongolia,Earthquake,0
20-06-2017,Milky Way,85,North Korea,Volcano,17
08-06-2019,Milky Way,19,North Korea,Volcano,73
10-02-2018,Milky Way,5,Bangladesh,Flood,129
02-05-2018,Milky Way,35,Spain,Flood,7
28-07-2017,Milky Way,111,France,Flood,0
25-07-2017,Milky Way,9,Mongolia,Earthquake,9
15-09-2018,Sombrero,,Singapore,,4402
21-12-2018,Sombrero,,Singapore,,4423
21-03-2019,Milky Way,136,Spain,Flood,148
26-05-2019,Milky Way,13,Spain,Flood,2
11-01-2018,Milky Way,101,UK,Earthquake,0
02-03-2018,Sombrero,,USA,,13
20-07-2018,Sombrero,,Mongolia,,2887
23-08-2017,Milky Way,1,Mongolia,Earthquake,186
06-04-2018,Milky Way,165,Australia,Earthquake,0
16-02-2018,Milky Way,82,Russia,Flood,15
22-05-2017,Milky Way,17,France,Flood,15
03-05-2018,Milky Way,258,China,Landslide,0
06-08-2017,Milky Way,82,Russia,Flood,0
16-06-2018,Milky Way,261,China,Landslide,0
18-07-2018,Milky Way,267,France,Flood,0
22-10-2018,Milky Way,74,North Korea,Volcano,61
21-10-2017,Milky Way,77,North Korea,Volcano,23
12-03-2019,Milky Way,251,Malaysia,Earthquake,45
03-04-2017,Milky Way,29,Mongolia,Earthquake,0
28-11-2017,Milky Way,101,UK,Earthquake,0
24-09-2018,Milky Way,248,North Korea,Volcano,24
14-09-2018,Milky Way,62,New Zealand,Landslide,15
28-12-2017,Milky Way,70,North Korea,Volcano,17
25-10-2018,Sombrero,,Mongolia,,2233
20-02-2019,Milky Way,136,Spain,Flood,144
10-07-2018,Milky Way,62,New Zealand,Landslide,9
20-02-2019,Milky Way,72,New Zealand,Landslide,26
18-02-2018,Milky Way,103,Singapore,Earthquake,35
27-06-2018,Milky Way,42,Mongolia,Earthquake,40
06-10-2018,Milky Way,15,New Zealand,Landslide,16
22-10-2017,Milky Way,165,Australia,Earthquake,10
12-08-2018,Milky Way,17,France,Flood,4
16-05-2017,Milky Way,65,India,Earthquake,22
03-05-2017,Milky Way,63,Pakistan,Flood,0
08-07-2018,Milky Way,61,Japan,Volcano,26
28-06-2019,Sombrero,,Japan,,149
20-07-2019,Sombrero,,South Korea,,1346
25-06-2018,Sombrero,,New Zealand,,0
24-08-2017,Sombrero,,Mongolia,,2333
18-04-2017,Milky Way,15,New Zealand,Landslide,10
17-08-2018,Milky Way,19,North Korea,Volcano,95
12-01-2018,Milky Way,48,Australia,Flood,45
14-09-2017,Milky Way,104,Pakistan,Flood,22
12-11-2017,Milky Way,258,China,Landslide,0
16-12-2017,Milky Way,105,Japan,Volcano,10
17-05-2017,Milky Way,257,Japan,Volcano,0
30-05-2018,Milky Way,63,Pakistan,Flood,16
31-10-2018,Milky Way,66,France,Flood,50
14-04-2019,Sombrero,,China,,0
13-06-2017,Sombrero,,Mongolia,,3439
26-03-2018,Milky Way,248,North Korea,Volcano,19
12-07-2018,Milky Way,13,Spain,Flood,66
13-01-2019,Milky Way,264,New Zealand,Landslide,0
15-08-2018,Milky Way,72,New Zealand,Landslide,29
25-06-2019,Milky Way,217,Singapore,Earthquake,32
03-12-2017,Milky Way,48,Australia,Flood,4
24-03-2018,Milky Way,165,Australia,Earthquake,5
21-05-2019,Milky Way,85,North Korea,Volcano,28
06-10-2018,Milky Way,42,Mongolia,Earthquake,31
13-03-2019,Milky Way,78,North Korea,Volcano,10
20-04-2019,Milky Way,15,New Zealand,Landslide,36
01-11-2018,Milky Way,202,Germany,Earthquake,0
02-06-2019,Milky Way,7,Mongolia,Earthquake,13
08-05-2018,Milky Way,251,Malaysia,Earthquake,38
17-06-2019,Milky Way,137,North Korea,Volcano,76
21-06-2018,Milky Way,8,Mongolia,Earthquake,51
19-11-2017,Milky Way,260,Spain,Flood,0
03-06-2017,Milky Way,105,Japan,Volcano,0
15-02-2018,Sombrero,,USA,,571
25-07-2018,Milky Way,121,Bangladesh,Flood,8
11-11-2018,Milky Way,263,France,Flood,0
14-03-2019,Milky Way,62,New Zealand,Landslide,7
23-04-2018,Sombrero,,Australia,,2715
08-05-2018,Sombrero,,India,,988
28-06-2018,Sombrero,,Spain,,5500
08-05-2018,Milky Way,18,North Korea,Volcano,46
31-07-2017,Milky Way,70,North Korea,Volcano,59
12-06-2019,Milky Way,260,Spain,Flood,9
28-02-2018,Milky Way,35,Spain,Flood,35
03-03-2018,Milky Way,73,New Zealand,Landslide,0
30-01-2019,Milky Way,14,UK,Earthquake,38
31-05-2018,Milky Way,73,New Zealand,Landslide,15
03-07-2018,Milky Way,21,North Korea,Volcano,63
18-10-2017,Milky Way,34,Japan,Volcano,299
20-01-2018,Milky Way,159,Singapore,Earthquake,0
20-04-2017,Milky Way,165,Australia,Earthquake,9
28-12-2017,Milky Way,19,North Korea,Volcano,120
04-11-2017,Milky Way,42,Mongolia,Earthquake,0
30-05-2017,Milky Way,249,North Korea,Volcano,8
04-03-2019,Sombrero,,Pakistan,,54
12-01-2019,Milky Way,11,Mongolia,Earthquake,68
18-11-2018,Milky Way,147,South Korea,BushFIre,72
14-03-2018,Milky Way,259,China,Landslide,0
10-08-2018,Milky Way,15,New Zealand,Landslide,59
25-01-2019,Milky Way,255,India,Earthquake,33
09-11-2017,Milky Way,76,Spain,Flood,6
30-05-2017,Milky Way,121,Bangladesh,Flood,0
16-06-2019,Milky Way,262,UK,Earthquake,0
17-07-2018,Sombrero,,Malaysia,,553
11-11-2018,Milky Way,62,New Zealand,Landslide,6
29-11-2017,Sombrero,,New Zealand,,0
09-05-2019,Sombrero,,Japan,,87
15-10-2018,Milky Way,63,Pakistan,Flood,50
03-04-2019,Milky Way,258,China,Landslide,17
13-12-2017,Milky Way,159,Singapore,Earthquake,0
05-06-2018,Milky Way,21,North Korea,Volcano,99
10-04-2019,Milky Way,79,Germany,Earthquake,49
12-06-2018,Milky Way,8,Mongolia,Earthquake,77
17-10-2018,Milky Way,69,Spain,Flood,28
11-06-2018,Milky Way,84,USA,BushFIre,0
14-01-2018,Milky Way,270,UK,Earthquake,0
19-11-2017,Milky Way,101,UK,Earthquake,0
02-07-2017,Milky Way,266,Indonesia,Flood,0
09-11-2017,Milky Way,100,UK,Earthquake,0
20-03-2019,Milky Way,10,Mongolia,Earthquake,57
29-04-2019,Milky Way,48,Australia,Flood,36
16-09-2017,Milky Way,259,China,Landslide,0
31-03-2018,Milky Way,65,India,Earthquake,317
24-01-2018,Milky Way,42,Mongolia,Earthquake,20
16-02-2019,Sombrero,,Spain,,9901
01-01-2019,Milky Way,17,France,Flood,0
11-08-2017,Milky Way,101,UK,Earthquake,0
01-04-2018,Sombrero,,Japan,,16
12-06-2018,Milky Way,103,Singapore,Earthquake,44
17-07-2017,Sombrero,,India,,0
21-02-2018,Milky Way,77,North Korea,Volcano,22
13-09-2018,Milky Way,68,Japan,Volcano,37
29-11-2017,Sombrero,,Malaysia,,0
16-09-2017,Milky Way,255,India,Earthquake,0
08-04-2018,Milky Way,85,North Korea,Volcano,0
24-04-2018,Milky Way,1,Mongolia,Earthquake,209
26-09-2017,Milky Way,3,Canada,Landslide,159
26-11-2017,Milky Way,137,North Korea,Volcano,5
18-04-2019,Milky Way,261,China,Landslide,14
06-01-2019,Milky Way,16,Indonesia,Flood,22
15-03-2018,Milky Way,36,India,Earthquake,107
29-09-2018,Milky Way,76,Spain,Flood,14
30-03-2018,Milky Way,101,UK,Earthquake,0
12-10-2018,Milky Way,18,North Korea,Volcano,131
16-02-2019,Milky Way,268,UK,Earthquake,0
17-08-2017,Milky Way,82,Russia,Flood,10
06-02-2019,Sombrero,,Mongolia,,372
08-11-2017,Milky Way,18,North Korea,Volcano,55
20-04-2019,Milky Way,249,North Korea,Volcano,5
15-04-2017,Milky Way,8,Mongolia,Earthquake,38
20-04-2018,Sombrero,,Spain,,9734
12-11-2018,Milky Way,43,Spain,Flood,13
30-06-2019,Sombrero,,Russia,,15
14-02-2018,Milky Way,73,New Zealand,Landslide,17
10-05-2019,Milky Way,248,North Korea,Volcano,12
22-11-2017,Milky Way,5,Bangladesh,Flood,89
01-07-2018,Milky Way,3,Canada,Landslide,8
08-10-2017,Sombrero,,Australia,,1039
02-07-2018,Milky Way,250,Japan,Volcano,12
06-10-2018,Sombrero,,Bangladesh,,1212
08-09-2018,Milky Way,248,North Korea,Volcano,44
03-05-2019,Sombrero,,Japan,,139
18-03-2019,Milky Way,73,New Zealand,Landslide,31
23-08-2017,Milky Way,16,Indonesia,Flood,90
20-11-2017,Milky Way,262,UK,Earthquake,0
25-12-2018,Milky Way,261,China,Landslide,16
12-04-2017,Milky Way,120,Malaysia,Earthquake,13
06-02-2018,Milky Way,100,UK,Earthquake,0
10-07-2018,Sombrero,,North Korea,,537
09-12-2017,Milky Way,14,UK,Earthquake,0
24-06-2018,Milky Way,43,Spain,Flood,3
12-07-2018,Milky Way,159,Singapore,Earthquake,6
12-04-2018,Sombrero,,North Korea,,850
28-05-2018,Milky Way,248,North Korea,Volcano,15
21-05-2018,Sombrero,,India,,1424
17-06-2019,Milky Way,66,France,Flood,25
19-06-2017,Milky Way,79,Germany,Earthquake,15
15-12-2018,Milky Way,34,Japan,Volcano,64
01-06-2018,Sombrero,,Russia,,325
06-07-2018,Sombrero,,India,,1305
08-01-2019,Milky Way,260,Spain,Flood,9
24-07-2018,Milky Way,65,India,Earthquake,55
26-05-2017,Milky Way,268,UK,Earthquake,0
19-11-2017,Milky Way,65,India,Earthquake,46
13-09-2018,Milky Way,165,Australia,Earthquake,24
03-12-2018,Milky Way,61,Japan,Volcano,99
07-07-2017,Milky Way,20,Australia,Flood,10
24-02-2019,Milky Way,63,Pakistan,Flood,20
02-04-2019,Milky Way,258,China,Landslide,12
04-01-2018,Milky Way,249,North Korea,Volcano,0
14-01-2018,Milky Way,34,Japan,Volcano,4
02-09-2018,Milky Way,36,India,Earthquake,5
15-10-2017,Milky Way,271,China,Landslide,0
22-08-2018,Milky Way,36,India,Earthquake,58
19-02-2019,Milky Way,259,China,Landslide,10
16-06-2017,Milky Way,8,Mongolia,Earthquake,39
19-04-2019,Milky Way,136,Spain,Flood,103
06-06-2017,Sombrero,,South Korea,,181
13-04-2019,Milky Way,65,India,Earthquake,67
02-01-2019,Milky Way,8,Mongolia,Earthquake,47
01-01-2018,Milky Way,73,New Zealand,Landslide,13
08-01-2018,Milky Way,202,Germany,Earthquake,0
23-03-2019,Milky Way,255,India,Earthquake,25
08-03-2018,Sombrero,,Australia,,526
22-06-2017,Milky Way,29,Mongolia,Earthquake,18
03-02-2019,Sombrero,,New Zealand,,0
12-10-2018,Milky Way,64,Bangladesh,Flood,43
21-02-2019,Milky Way,147,South Korea,BushFIre,57
07-04-2019,Milky Way,103,Singapore,Earthquake,35
22-01-2018,Sombrero,,India,,660
01-05-2019,Milky Way,79,Germany,Earthquake,34
11-12-2018,Sombrero,,UK,,928
02-11-2018,Milky Way,202,Germany,Earthquake,0
03-06-2018,Milky Way,3,Canada,Landslide,164
02-01-2019,Milky Way,63,Pakistan,Flood,28
14-11-2017,Milky Way,267,France,Flood,0
21-02-2019,Milky Way,261,China,Landslide,11
13-07-2018,Milky Way,35,Spain,Flood,6
18-12-2018,Milky Way,268,UK,Earthquake,0
01-02-2019,Milky Way,269,UK,Earthquake,0
15-12-2018,Milky Way,103,Singapore,Earthquake,24
02-05-2018,Milky Way,261,China,Landslide,0
29-03-2018,Sombrero,,Singapore,,533
27-08-2018,Milky Way,5,Bangladesh,Flood,263
20-01-2019,Milky Way,16,Indonesia,Flood,16
01-07-2019,Milky Way,5,Bangladesh,Flood,264
10-06-2019,Milky Way,78,North Korea,Volcano,20
05-05-2017,Milky Way,3,Canada,Landslide,96
16-02-2019,Milky Way,121,Bangladesh,Flood,11
07-02-2019,Milky Way,64,Bangladesh,Flood,33
12-07-2018,Milky Way,20,Australia,Flood,49
06-08-2017,Milky Way,159,Singapore,Earthquake,0
05-08-2017,Milky Way,263,France,Flood,0
10-01-2018,Milky Way,21,North Korea,Volcano,69
13-11-2017,Milky Way,248,North Korea,Volcano,13
24-04-2018,Milky Way,65,India,Earthquake,35
31-12-2018,Milky Way,136,Spain,Flood,214
09-11-2018,Milky Way,248,North Korea,Volcano,19
01-05-2018,Milky Way,249,North Korea,Volcano,0
03-06-2019,Milky Way,10,Mongolia,Earthquake,76
04-01-2019,Milky Way,19,North Korea,Volcano,78
24-10-2018,Milky Way,9,Mongolia,Earthquake,60
23-11-2018,Milky Way,34,Japan,Volcano,156
12-04-2017,Milky Way,17,France,Flood,12
10-08-2018,Milky Way,264,New Zealand,Landslide,0
26-07-2017,Milky Way,7,Mongolia,Earthquake,21
05-11-2017,Milky Way,165,Australia,Earthquake,0
24-05-2018,Milky Way,257,Japan,Volcano,13
27-06-2019,Milky Way,258,China,Landslide,20
18-05-2019,Sombrero,,Singapore,,5161
24-06-2018,Sombrero,,New Zealand,,0
09-08-2017,Milky Way,61,Japan,Volcano,37
01-04-2019,Milky Way,255,India,Earthquake,0
13-05-2019,Milky Way,9,Mongolia,Earthquake,77
18-09-2017,Milky Way,77,North Korea,Volcano,13
17-11-2017,Milky Way,61,Japan,Volcano,44
07-04-2018,Milky Way,9,Mongolia,Earthquake,0
23-02-2018,Milky Way,104,Pakistan,Flood,25
05-04-2019,Milky Way,82,Russia,Flood,15
09-05-2019,Milky Way,257,Japan,Volcano,9
14-05-2018,Milky Way,14,UK,Earthquake,0
05-10-2018,Milky Way,105,Japan,Volcano,23
21-01-2019,Sombrero,,Mongolia,,2226
15-05-2017,Milky Way,62,New Zealand,Landslide,19
04-01-2019,Milky Way,85,North Korea,Volcano,26
10-08-2017,Milky Way,14,UK,Earthquake,0
10-01-2019,Milky Way,251,Malaysia,Earthquake,62
18-09-2017,Milky Way,202,Germany,Earthquake,0
